filename	reads	bases	perc_gc	non_acgt
reads/qc/BR12G07.fastq.gz	787198	55069018	52.8	260682
reads/qc/BR12G06.fastq.gz	1116658	76826521	53.7	376505
reads/qc/BR12G04.fastq.gz	1165604	81703080	53.4	384651
reads/qc/BR12D11.fastq.gz	1416126	92706711	53.7	537339
reads/qc/BR12H03.fastq.gz	772528	55029460	53.4	244434
reads/qc/BR12H11.fastq.gz	321462	22682325	53.4	100957
reads/qc/BR12G10.fastq.gz	953824	66628316	52.9	290948
reads/qc/BR12G03.fastq.gz	1364264	95271846	53.8	452039
reads/qc/BR12G05.fastq.gz	805564	56555962	53.4	276707
reads/qc/BR12G12.fastq.gz	1001742	68911358	53.1	331728
reads/qc/BR12H08.fastq.gz	529532	38391837	52.4	161940
reads/qc/BR13A01.fastq.gz	315884	26793183	47.5	60817
reads/qc/BR12H10.fastq.gz	469398	33622248	52.5	151867
reads/qc/BR12G11.fastq.gz	780746	55506430	52.8	223918
reads/qc/BR12G09.fastq.gz	1011676	69678159	53.5	341761
reads/qc/BR12H02.fastq.gz	1191426	84511664	53.0	387765
reads/qc/BR12G01.fastq.gz	1903670	134941518	53.0	631131
reads/qc/BR12G08.fastq.gz	1125354	77247809	53.3	384373
reads/qc/BR13A12.fastq.gz	184672	15448941	46.6	38098
reads/qc/BR12H09.fastq.gz	722622	53208778	51.7	227542
reads/qc/BR13A03.fastq.gz	538118	43741017	48.2	121015
reads/qc/BR12H07.fastq.gz	799630	57175091	52.2	256285
reads/qc/BR13A04.fastq.gz	555860	45239010	48.6	122984
reads/qc/BR13A06.fastq.gz	393536	32797083	47.0	85914
reads/qc/BR13B10.fastq.gz	91098	7736091	45.2	17149
reads/qc/BR13A02.fastq.gz	314446	25787884	48.3	64188
reads/qc/BR12H04.fastq.gz	881912	62634813	52.5	284149
reads/qc/BR12F09.fastq.gz	2206692	153218953	53.7	774956
reads/qc/BR13A05.fastq.gz	507690	40929473	47.8	121427
reads/qc/BR12F01.fastq.gz	1943654	135695007	53.7	672694
reads/qc/BR12H06.fastq.gz	792870	56425338	53.3	258650
reads/qc/BR13A10.fastq.gz	223646	19164916	46.2	41861
reads/qc/BR13A09.fastq.gz	587082	47782137	48.4	134443
reads/qc/BR13B02.fastq.gz	314534	26321257	45.6	62918
reads/qc/BR13A08.fastq.gz	425388	35074653	47.8	91609
reads/qc/BR13C02.fastq.gz	261494	21518188	45.8	58145
reads/qc/BR13D02.fastq.gz	55062	4606902	45.2	13280
reads/qc/BR13C12.fastq.gz	162882	13589212	46.1	33379
reads/qc/BR13C01.fastq.gz	359146	28950560	48.5	84251
reads/qc/BR13B12.fastq.gz	514268	40585308	47.2	110708
reads/qc/BR13C06.fastq.gz	296962	24031111	46.8	71982
reads/qc/BR12G02.fastq.gz	2172236	153012753	53.5	729814
reads/qc/BR13C11.fastq.gz	232466	19240398	46.2	50484
reads/qc/BR13C04.fastq.gz	410990	33087153	46.1	100167
reads/qc/BR13D04.fastq.gz	67598	5703205	45.7	15659
reads/qc/BR13D01.fastq.gz	186428	15793313	46.7	39242
reads/qc/BR13C03.fastq.gz	427216	35025570	46.0	97207
reads/qc/BR13A07.fastq.gz	671440	52802995	48.6	170160
reads/qc/BR13D03.fastq.gz	174012	14694175	45.2	39180
reads/qc/BR13C09.fastq.gz	365968	29546260	47.3	87137
reads/qc/BR13B08.fastq.gz	338922	28494595	46.6	69121
reads/qc/BR13D10.fastq.gz	61966	5209207	45.0	14609
reads/qc/BR13D05.fastq.gz	174348	14626181	46.3	40239
reads/qc/BR13D12.fastq.gz	101982	8800822	46.0	19087
reads/qc/BR13B04.fastq.gz	767742	61750785	47.5	190177
reads/qc/BR13B05.fastq.gz	793982	62542639	47.7	200750
reads/qc/BR13D06.fastq.gz	182294	15170808	46.2	43618
reads/qc/BR13E03.fastq.gz	157058	12365743	47.3	39612
reads/qc/BR13D08.fastq.gz	190096	15942053	46.9	43307
reads/qc/BR13B07.fastq.gz	844876	65619185	47.4	221071
reads/qc/BR13B03.fastq.gz	875758	72508469	46.9	192208
reads/qc/BR13C05.fastq.gz	557752	44244189	47.8	141763
reads/qc/BR13E01.fastq.gz	153614	12581919	45.1	33491
reads/qc/BR13E12.fastq.gz	30992	2555737	45.0	6332
reads/qc/BR13B09.fastq.gz	511410	41023662	47.6	113622
reads/qc/BR12H05.fastq.gz	1728014	124010859	52.5	546723
reads/qc/BR13C08.fastq.gz	639914	50903299	47.5	161975
reads/qc/BR13D11.fastq.gz	93088	7969821	46.0	19040
reads/qc/BR13C10.fastq.gz	336684	27903506	46.2	70708
reads/qc/BR13D09.fastq.gz	351890	28715903	47.0	87987
reads/qc/BR13C07.fastq.gz	551394	44354161	47.0	136226
reads/qc/BR13B01.fastq.gz	648630	53285130	46.7	143204
reads/qc/BR13B11.fastq.gz	437926	35659820	47.0	96857
reads/qc/BR13A11.fastq.gz	1227764	99072115	48.0	291982
reads/qc/BR13D07.fastq.gz	382998	31728312	46.6	92699
reads/qc/BR13E04.fastq.gz	420682	33181775	46.7	103488
reads/qc/BR13F12.fastq.gz	130800	11088573	46.5	25277
reads/qc/BR13F01.fastq.gz	274726	22076367	47.1	66456
reads/qc/BR13E09.fastq.gz	323624	25890392	47.2	73358
reads/qc/BR13E10.fastq.gz	347348	27743585	46.6	80750
reads/qc/BR13B06.fastq.gz	965114	75045559	48.4	239621
reads/qc/BR13E08.fastq.gz	468954	36110523	47.0	123207
reads/qc/BR13E11.fastq.gz	440776	33171642	48.3	123095
reads/qc/BR13E06.fastq.gz	626902	46793524	47.7	181746
reads/qc/BR13E07.fastq.gz	596910	44359206	48.1	177441
reads/qc/BR13F02.fastq.gz	509354	40933624	46.8	127194
reads/qc/BR13F10.fastq.gz	426146	34125239	47.2	108449
reads/qc/BR13E02.fastq.gz	534466	40899784	48.1	144847
reads/qc/BR13F04.fastq.gz	532390	42779588	47.1	133239
reads/qc/BR13F03.fastq.gz	577540	46751243	47.3	138251
reads/qc/BR13E05.fastq.gz	801680	59427107	48.8	234122
reads/qc/BR13G02.fastq.gz	373076	30304399	47.1	87134
reads/qc/BR13G03.fastq.gz	431272	35225189	46.7	97976
reads/qc/BR13G10.fastq.gz	413462	33179546	48.3	96524
reads/qc/BR13G12.fastq.gz	235346	19300966	47.2	49467
reads/qc/BR13G09.fastq.gz	480050	38996891	48.0	108515
reads/qc/BR13H04.fastq.gz	298358	24232059	46.9	57660
reads/qc/BR13G04.fastq.gz	571290	45805091	47.2	140192
reads/qc/BR13G05.fastq.gz	520860	44361620	46.8	95662
reads/qc/BR13G11.fastq.gz	466744	36791779	47.4	118942
reads/qc/BR13F09.fastq.gz	469896	37389112	47.9	117109
reads/qc/BR13F07.fastq.gz	864730	70389768	45.5	204523
reads/qc/BR13F11.fastq.gz	850702	70852112	46.7	191011
reads/qc/BR13F08.fastq.gz	556466	44026926	47.5	144602
reads/qc/BR14A01.fastq.gz	264944	22895373	46.8	47916
reads/qc/BR13H02.fastq.gz	487294	37279683	48.7	114601
reads/qc/BR13G01.fastq.gz	774148	64294055	46.5	161915
reads/qc/BR13H10.fastq.gz	439344	33212912	49.6	75379
reads/qc/BR13H06.fastq.gz	508910	41016898	48.6	113549
reads/qc/BR13G07.fastq.gz	628244	48821218	48.1	167168
reads/qc/BR14A05.fastq.gz	263596	21680069	46.3	43479
reads/qc/BR13H03.fastq.gz	706594	55612115	47.2	158221
reads/qc/BR13H09.fastq.gz	468038	35723552	48.8	95094
reads/qc/BR14A04.fastq.gz	353370	28849878	48.0	69786
reads/qc/BR14B11.fastq.gz	11078	866712	48.4	2143
reads/qc/BR14A12.fastq.gz	136156	11167715	47.6	21367
reads/qc/BR14A03.fastq.gz	419630	33909546	48.2	80445
reads/qc/BR13G08.fastq.gz	573456	45325921	47.8	143516
reads/qc/BR13H08.fastq.gz	539942	42892507	48.0	109002
reads/qc/BR13G06.fastq.gz	658952	48283536	50.3	202960
reads/qc/BR13H07.fastq.gz	584932	46566871	48.0	140652
reads/qc/BR14B12.fastq.gz	55098	4327445	47.9	9010
reads/qc/BR13F05.fastq.gz	654444	51454094	48.1	173488
reads/qc/BR14A02.fastq.gz	248764	21021854	47.4	44166
reads/qc/BR13F06.fastq.gz	625868	50563445	46.9	153197
reads/qc/BR14B03.fastq.gz	253068	20449848	48.5	51266
reads/qc/BR14C11.fastq.gz	3856	308857	47.4	833
reads/qc/BR14B04.fastq.gz	268000	22416962	46.8	50909
reads/qc/BR14B02.fastq.gz	273678	22741621	48.1	50356
reads/qc/BR14A06.fastq.gz	488580	39356867	47.5	96221
reads/qc/BR14C09.fastq.gz	21332	1681445	47.1	3277
reads/qc/BR14C12.fastq.gz	15658	533878	46.2	10503
reads/qc/BR14A07.fastq.gz	420260	35606468	47.1	74863
reads/qc/BR14A09.fastq.gz	440116	36963722	45.8	74443
reads/qc/BR14A11.fastq.gz	382604	31258491	47.4	72565
reads/qc/BR14A08.fastq.gz	523828	41166050	48.1	100498
reads/qc/BR14B01.fastq.gz	230828	19467364	47.0	40938
reads/qc/BR13H11.fastq.gz	817798	61643500	49.1	191021
reads/qc/BR14B07.fastq.gz	274444	22799595	47.6	53167
reads/qc/BR14B09.fastq.gz	316572	26482095	47.0	61176
reads/qc/BR14B08.fastq.gz	286160	23499115	48.2	56878
reads/qc/BR14D11.fastq.gz	26700	2225232	45.2	4945
reads/qc/BR14C10.fastq.gz	163648	12519514	44.8	43463
reads/qc/BR14C01.fastq.gz	307736	26542886	45.8	53108
reads/qc/BR14D10.fastq.gz	96924	8244202	46.2	16769
reads/qc/BR14B10.fastq.gz	354254	30228074	46.0	63698
reads/qc/BR14C05.fastq.gz	334612	27854519	46.3	64274
reads/qc/BR14C04.fastq.gz	360118	29126803	47.8	71441
reads/qc/BR14E09.fastq.gz	11296	944914	45.3	2230
reads/qc/BR14C03.fastq.gz	366754	31112061	47.2	66906
reads/qc/BR14C02.fastq.gz	360358	30605637	46.9	58048
reads/qc/BR14E05.fastq.gz	44746	3860780	45.4	7928
reads/qc/BR14C07.fastq.gz	303434	25973537	45.7	55681
reads/qc/BR14E10.fastq.gz	7356	623408	44.9	1339
reads/qc/BR14D04.fastq.gz	248916	20937569	47.3	46719
reads/qc/BR14D12.fastq.gz	147326	12490529	47.2	25859
reads/qc/BR14E11.fastq.gz	7282	588643	45.7	1541
reads/qc/BR14D08.fastq.gz	245572	20661265	47.2	46560
reads/qc/BR14D02.fastq.gz	251986	21381626	46.4	45460
reads/qc/BR14D05.fastq.gz	265076	22552008	47.0	45693
reads/qc/BR14E02.fastq.gz	153906	13253392	45.6	28740
reads/qc/BR14E01.fastq.gz	147352	12733235	44.8	26769
reads/qc/BR14C08.fastq.gz	390728	32169725	45.9	70176
reads/qc/BR14D09.fastq.gz	257498	21655300	45.8	50292
reads/qc/BR14D06.fastq.gz	272586	22890218	47.1	51930
reads/qc/BR14E08.fastq.gz	96536	8313902	45.0	17094
reads/qc/BR14D03.fastq.gz	308610	25604793	47.7	61489
reads/qc/BR14B06.fastq.gz	510232	42885656	46.9	95390
reads/qc/BR14F10.fastq.gz	31710	2643395	45.9	5397
reads/qc/BR14D07.fastq.gz	306530	25360300	47.6	62255
reads/qc/BR14D01.fastq.gz	344894	28613256	46.3	70174
reads/qc/BR14E03.fastq.gz	219500	18806161	45.8	41973
reads/qc/BR14E06.fastq.gz	210596	18179309	45.7	38626
reads/qc/BR14C06.fastq.gz	593284	49920375	46.1	112134
reads/qc/BR14E12.fastq.gz	136806	11695260	47.2	24976
reads/qc/BR14F09.fastq.gz	133182	11023421	45.9	23529
reads/qc/BR14F11.fastq.gz	166538	13936002	46.0	29218
reads/qc/BR14A10.fastq.gz	716488	53722552	48.4	119766
reads/qc/BR14F01.fastq.gz	183152	15308306	45.8	31444
reads/qc/BR14F08.fastq.gz	182766	15209516	46.1	32750
reads/qc/BR14F12.fastq.gz	225602	18731649	48.6	40703
reads/qc/BR14F02.fastq.gz	255888	21306609	46.9	46243
reads/qc/BR14E07.fastq.gz	360950	30963850	45.8	70277
reads/qc/BR14F06.fastq.gz	277282	23175076	46.4	49651
reads/qc/BR14F05.fastq.gz	302136	24965886	47.7	54906
reads/qc/BR14F04.fastq.gz	307572	25006759	47.1	63473
reads/qc/BR14G02.fastq.gz	305570	25823187	47.1	58640
reads/qc/BR14G04.fastq.gz	276278	22597615	47.5	62750
reads/qc/BR14G06.fastq.gz	267976	22549871	46.7	52043
reads/qc/BR14F07.fastq.gz	373624	30602267	46.4	69797
reads/qc/BR14G07.fastq.gz	327554	27461388	46.4	64660
reads/qc/BR14H07.fastq.gz	150612	12023061	47.7	33512
reads/qc/BR14G10.fastq.gz	265936	22559194	46.3	48767
reads/qc/BR14F03.fastq.gz	464592	38296502	47.5	83032
reads/qc/BR14G08.fastq.gz	306446	25886747	47.0	57848
reads/qc/BR14G11.fastq.gz	300426	25502044	45.7	55545
reads/qc/BR14H08.fastq.gz	157132	12628720	47.8	35614
reads/qc/BR14G01.fastq.gz	261676	22381540	45.8	46875
reads/qc/BR14H04.fastq.gz	278276	22657361	48.0	59354
reads/qc/BR14B05.fastq.gz	606142	49965090	47.1	110902
reads/qc/BR15A11.fastq.gz	3228	217267	50.4	633
reads/qc/BR14G12.fastq.gz	302590	25925219	47.0	50989
reads/qc/BR14G05.fastq.gz	253184	21548459	46.1	48779
reads/qc/BR14G09.fastq.gz	422666	34588506	48.0	91748
reads/qc/BR14E04.fastq.gz	517956	44475833	45.9	96201
reads/qc/BR14H02.fastq.gz	392686	31529412	48.7	87431
reads/qc/BR14H11.fastq.gz	205322	17272633	46.8	37137
reads/qc/BR14H05.fastq.gz	154232	12898731	46.0	29522
reads/qc/BR14H10.fastq.gz	372634	30771183	47.4	68115
reads/qc/BR14H03.fastq.gz	450156	36015694	47.5	103982
reads/qc/BR14H09.fastq.gz	185578	15699329	46.8	30388
reads/qc/BR14G03.fastq.gz	542460	44771332	48.0	114881
reads/qc/BR13H05.fastq.gz	2039944	155087687	48.4	480318
reads/qc/BR14H06.fastq.gz	387904	30802286	48.6	91859
reads/qc/BR15A12.fastq.gz	545922	46107856	47.5	114616
reads/qc/BR15A01.fastq.gz	1097212	76943349	51.4	387777
reads/qc/BR15A02.fastq.gz	990714	80879083	48.2	233135
reads/qc/BR15A06.fastq.gz	1188660	93142976	48.2	331162
reads/qc/BR15A08.fastq.gz	1703866	129809153	49.0	499652
reads/qc/BR15B01.fastq.gz	1525762	128686908	48.8	297738
reads/qc/BR15B08.fastq.gz	1668930	123972403	48.9	500572
reads/qc/BR15A04.fastq.gz	2119022	160547980	49.5	644335
reads/qc/BR15A03.fastq.gz	2182268	160163457	48.9	712441
reads/qc/BR15C02.fastq.gz	1219572	94198228	49.6	319881
reads/qc/BR15A07.fastq.gz	2253032	163875706	49.4	749392
reads/qc/BR15C06.fastq.gz	1269928	100648354	49.6	304503
reads/qc/BR15A10.fastq.gz	2261358	166307028	49.4	732538
reads/qc/BR15C04.fastq.gz	1483656	116019033	50.2	371965
reads/qc/BR15C10.fastq.gz	429660	36844650	47.9	71438
reads/qc/BR15A05.fastq.gz	1894564	139677106	48.3	592222
reads/qc/BR15A09.fastq.gz	2274514	166676850	49.5	741384
reads/qc/BR15C07.fastq.gz	1075570	86437254	49.3	244725
reads/qc/BR15C01.fastq.gz	1902464	145429992	50.5	524370
reads/qc/BR15B06.fastq.gz	2706042	178799446	49.7	1034125
reads/qc/BR15B02.fastq.gz	2540534	173511436	50.5	913802
reads/qc/BR15C03.fastq.gz	2353028	176906508	49.9	670703
reads/qc/BR15B09.fastq.gz	2325170	163439772	49.4	794987
reads/qc/BR15B04.fastq.gz	2957008	202030718	50.3	1054227
reads/qc/BR15C05.fastq.gz	2097366	160850982	49.5	578651
reads/qc/BR15B07.fastq.gz	2527598	169650015	49.8	946525
reads/qc/BR15C09.fastq.gz	1347974	103625401	50.0	355776
reads/qc/BR15C12.fastq.gz	1096412	78119347	50.3	353464
reads/qc/BR15C08.fastq.gz	1633742	129928820	48.9	379346
reads/qc/BR15B05.fastq.gz	2940872	194853934	49.5	1118960
reads/qc/BR15B03.fastq.gz	3819076	271690055	49.4	1294739
reads/qc/BR15B10.fastq.gz	3313348	247562620	48.9	997680
reads/qc/BR15D04.fastq.gz	1320178	99755450	49.6	368723
reads/qc/BR15B12.fastq.gz	3684944	256352543	50.6	1266793
reads/qc/BR15C11.fastq.gz	2015906	147021641	49.7	628132
reads/qc/BR15B11.fastq.gz	3342404	247199791	49.5	1007776
reads/qc/BR15F07.fastq.gz	24258	1734888	48.6	1772
reads/qc/BR15D12.fastq.gz	1875040	134927651	49.7	604288
reads/qc/BR15E01.fastq.gz	1797800	132405981	50.1	547545
reads/qc/BR15D02.fastq.gz	1744192	127709559	50.3	524560
reads/qc/BR15F11.fastq.gz	3542	226280	51.7	1281
reads/qc/BR15E10.fastq.gz	989332	81784334	47.9	193408
reads/qc/BR15D10.fastq.gz	2307414	164210950	50.0	746914
reads/qc/BR15E04.fastq.gz	1972724	144389545	50.5	607721
reads/qc/BR15D06.fastq.gz	2214118	149133753	50.0	803775
reads/qc/BR15E02.fastq.gz	2021804	148310263	50.4	620184
reads/qc/BR15D08.fastq.gz	2482732	178854308	50.0	780436
reads/qc/BR15D05.fastq.gz	2040108	153738876	49.4	564393
reads/qc/BR15D01.fastq.gz	3151982	222392320	51.6	1028119
reads/qc/BR15D09.fastq.gz	2212132	153286218	49.4	748185
reads/qc/BR15E08.fastq.gz	1738180	128585735	49.1	503600
reads/qc/BR15F01.fastq.gz	1312298	101982156	49.2	348755
reads/qc/BR15F02.fastq.gz	1073110	83730723	48.7	285856
reads/qc/BR15E12.fastq.gz	1584202	116020267	49.1	476014
reads/qc/BR15E09.fastq.gz	2145118	152988615	50.1	677203
reads/qc/BR15F04.fastq.gz	1088548	84864650	48.4	289571
reads/qc/BR15E07.fastq.gz	2262086	165675368	50.3	701475
reads/qc/BR15F03.fastq.gz	1451488	115026431	48.7	360337
reads/qc/BR15F05.fastq.gz	1210404	96024125	48.5	298950
reads/qc/BR15F06.fastq.gz	891254	71881526	48.8	205750
reads/qc/BR15H05.fastq.gz	28160	2236112	47.7	6889
reads/qc/BR15E06.fastq.gz	2671866	192408759	50.4	854276
reads/qc/BR15F08.fastq.gz	1199168	95168258	48.8	294209
reads/qc/BR15D07.fastq.gz	3510042	236974371	51.4	1259665
reads/qc/BR15G06.fastq.gz	530388	45250573	48.3	74038
reads/qc/BR15D03.fastq.gz	3687194	271065121	49.5	1149881
reads/qc/BR15F10.fastq.gz	1109226	88202465	48.3	274212
reads/qc/BR15F12.fastq.gz	859328	67994459	48.4	218770
reads/qc/BR15E05.fastq.gz	3090160	223903687	50.3	981861
reads/qc/BR15E03.fastq.gz	2838194	207227881	50.4	891830
reads/qc/BR15F09.fastq.gz	1467808	115029025	48.4	377979
reads/qc/BR18A05.fastq.gz	181172	14532613	45.9	44732
reads/qc/BR18A01.fastq.gz	433752	37844629	45.3	73713
reads/qc/BR18A02.fastq.gz	520992	42668291	45.4	119888
reads/qc/BR15G03.fastq.gz	1619298	119473134	49.9	456744
reads/qc/BR15G02.fastq.gz	2134768	149399625	50.3	698855
reads/qc/BR15G04.fastq.gz	2029640	141171792	50.5	670593
reads/qc/BR18A06.fastq.gz	605634	50324153	45.9	132586
reads/qc/BR18A07.fastq.gz	816922	67779899	46.5	177192
reads/qc/BR18A08.fastq.gz	848672	71255159	45.3	170693
reads/qc/BR18A09.fastq.gz	624048	51845141	46.4	134430
reads/qc/BR18A10.fastq.gz	735294	62312284	45.7	142264
reads/qc/BR15G10.fastq.gz	2442194	159773438	49.7	899114
reads/qc/BR15G12.fastq.gz	2424468	163062232	50.0	848119
reads/qc/BR15H06.fastq.gz	1953240	143529993	50.3	590451
reads/qc/BR18A03.fastq.gz	1072236	87170092	45.8	256428
reads/qc/BR18A11.fastq.gz	847368	71544881	46.9	168617
reads/qc/BR15H04.fastq.gz	1908384	139042180	48.7	625351
reads/qc/BR15H02.fastq.gz	2405432	171304140	50.1	800418
reads/qc/BR15G05.fastq.gz	2874300	198801165	50.4	965086
reads/qc/BR15G08.fastq.gz	2545960	170360829	49.8	896155
reads/qc/BR15G11.fastq.gz	2752910	189161735	49.8	919784
reads/qc/BR15H07.fastq.gz	2187436	157335223	49.8	700580
reads/qc/BR18A04.fastq.gz	969360	81014240	45.5	208432
reads/qc/BR15G01.fastq.gz	3261950	234625217	50.8	987298
reads/qc/BR15G09.fastq.gz	2610520	171463832	50.7	934227
reads/qc/BR15H08.fastq.gz	2598920	188044671	49.7	832068
reads/qc/BR18B08.fastq.gz	597848	48041714	45.6	131825
reads/qc/BR15H09.fastq.gz	2582070	185385148	50.0	841247
reads/qc/BR18B04.fastq.gz	607944	49655675	46.0	121863
reads/qc/BR15H11.fastq.gz	2396412	168507588	50.7	814312
reads/qc/BR18B09.fastq.gz	653910	52391436	46.9	142650
reads/qc/BR18B07.fastq.gz	703570	56581343	46.4	145945
reads/qc/BR15H03.fastq.gz	2782646	202542037	49.4	893308
reads/qc/BR18A12.fastq.gz	1345532	99278069	47.1	409281
reads/qc/BR18B05.fastq.gz	679496	54558270	46.2	145011
reads/qc/BR18B02.fastq.gz	1024606	78228947	47.2	274133
reads/qc/BR18C12.fastq.gz	145190	11966704	46.4	26270
reads/qc/BR18B10.fastq.gz	938052	75629615	46.0	194315
reads/qc/BR18B01.fastq.gz	1408178	107105069	46.9	382687
reads/qc/BR18B03.fastq.gz	1411374	103340833	47.3	427001
reads/qc/BR15H10.fastq.gz	3007624	211597908	50.5	1027749
reads/qc/BR18B11.fastq.gz	953814	73820190	46.9	239337
reads/qc/BR18B06.fastq.gz	1297650	106244155	45.6	254091
reads/qc/BR18C09.fastq.gz	784548	65166330	46.7	163542
reads/qc/BR18C11.fastq.gz	828056	65609877	48.4	206188
reads/qc/BR18C04.fastq.gz	1175582	94652738	46.6	283441
reads/qc/BR18C07.fastq.gz	976900	79929034	47.2	222039
reads/qc/BR18D03.fastq.gz	953340	74538454	47.6	247562
reads/qc/BR18C01.fastq.gz	1189106	99047099	46.1	248032
reads/qc/BR18D06.fastq.gz	886102	71799666	47.1	201796
reads/qc/BR18C03.fastq.gz	1374778	108957873	47.2	353858
reads/qc/BR18D02.fastq.gz	1010106	82806037	47.2	218442
reads/qc/BR18C02.fastq.gz	1512114	124836638	45.4	331969
reads/qc/BR18D05.fastq.gz	1021830	84222268	46.8	214699
reads/qc/BR18C05.fastq.gz	1359718	106833956	47.9	353143
reads/qc/BR18C06.fastq.gz	1353426	112228913	45.9	288706
reads/qc/BR18C08.fastq.gz	1219910	100452768	45.8	269647
reads/qc/BR18E04.fastq.gz	404936	33111654	46.8	74404
reads/qc/BR18C10.fastq.gz	1041084	84225325	48.0	237952
reads/qc/BR18D10.fastq.gz	887436	72082847	48.1	197250
reads/qc/BR15G07.fastq.gz	2874228	189886956	50.2	1038023
reads/qc/BR18D04.fastq.gz	1159934	95933273	46.3	241831
reads/qc/BR18F04.fastq.gz	367892	29561541	47.0	72281
reads/qc/BR18D09.fastq.gz	961890	78237085	46.4	211651
reads/qc/BR18D11.fastq.gz	954292	78198809	47.2	196096
reads/qc/BR18D08.fastq.gz	977104	79634164	46.8	214850
reads/qc/BR18D07.fastq.gz	1156558	94669302	46.7	253160
reads/qc/BR18B12.fastq.gz	2083246	159755515	48.3	500931
reads/qc/BR18E02.fastq.gz	1039038	83650388	48.2	225875
reads/qc/BR18D01.fastq.gz	1896636	148374562	47.7	492124
reads/qc/BR18E01.fastq.gz	1141390	95245123	46.8	212646
reads/qc/BR18E09.fastq.gz	898034	69960464	46.2	192710
reads/qc/BR18E03.fastq.gz	1371160	110099648	48.3	273271
reads/qc/BR18F07.fastq.gz	971136	74851588	47.8	207610
reads/qc/BR18E07.fastq.gz	1164570	95651666	47.6	224365
reads/qc/BR18F02.fastq.gz	813872	66853619	47.8	161087
reads/qc/BR18F08.fastq.gz	1157262	90579654	48.1	238000
reads/qc/BR18E11.fastq.gz	1575218	118143392	48.3	279118
reads/qc/BR18F01.fastq.gz	1381052	110631810	47.3	308398
reads/qc/BR18F05.fastq.gz	1429632	110821655	47.7	352427
reads/qc/BR18F09.fastq.gz	1202656	93017092	48.4	259189
reads/qc/BR18E08.fastq.gz	1465090	115246805	47.8	296874
reads/qc/BR18G02.fastq.gz	1161988	91763367	47.9	267451
reads/qc/BR18F06.fastq.gz	1378146	106970620	48.8	312308
reads/qc/BR18E06.fastq.gz	2076586	159871036	49.0	499250
reads/qc/BR18G04.fastq.gz	1336760	108247296	47.1	271295
reads/qc/BR18F11.fastq.gz	1052362	82244071	49.0	227115
reads/qc/BR18E05.fastq.gz	2148418	162370805	48.6	575408
reads/qc/BR19A01.fastq.gz	12426	832978	51.7	4388
reads/qc/BR18G03.fastq.gz	1513904	119602802	47.5	338199
reads/qc/BR18F10.fastq.gz	993132	77492473	48.3	214718
reads/qc/BR18H04.fastq.gz	550310	43717850	46.9	123025
reads/qc/BR18G01.fastq.gz	1609956	126094721	48.3	371653
reads/qc/BR18G06.fastq.gz	1388750	106407654	48.1	327936
reads/qc/BR18G12.fastq.gz	871328	64046629	49.8	128775
reads/qc/BR18F12.fastq.gz	1882010	137412487	49.7	317235
reads/qc/BR18G07.fastq.gz	1424414	109487358	48.3	336430
reads/qc/BR18G08.fastq.gz	1234394	97681323	47.5	263321
reads/qc/BR18H02.fastq.gz	770064	59909366	47.9	183748
reads/qc/BR18F03.fastq.gz	1605678	127982780	47.5	356447
reads/qc/BR18D12.fastq.gz	3021842	238805729	49.3	698592
reads/qc/BR18G05.fastq.gz	1904610	146926788	48.1	477673
reads/qc/BR18H05.fastq.gz	1047206	80881728	47.5	256384
reads/qc/BR18H08.fastq.gz	578894	45378428	47.6	134327
reads/qc/BR19B01.fastq.gz	256208	20960572	50.9	57676
reads/qc/BR18G11.fastq.gz	1174608	91720768	47.5	265185
reads/qc/BR19A02.fastq.gz	720738	51506168	52.2	248026
reads/qc/BR18E12.fastq.gz	2808408	205022805	49.1	458045
reads/qc/BR18H03.fastq.gz	1147078	90234699	47.4	260430
reads/qc/BR18G09.fastq.gz	1335634	102631864	48.3	326115
reads/qc/BR18H06.fastq.gz	1266372	92579310	49.2	374111
reads/qc/BR19A12.fastq.gz	710640	48582602	52.7	265082
reads/qc/BR19B02.fastq.gz	537852	36810317	53.2	195428
reads/qc/BR18G10.fastq.gz	1606762	120067487	48.8	412269
reads/qc/BR19C01.fastq.gz	311230	24465550	51.9	84411
reads/qc/BR18H07.fastq.gz	1268414	100229290	47.0	286710
reads/qc/BR19A03.fastq.gz	1568496	107015263	52.9	581560
reads/qc/BR18H09.fastq.gz	1551962	119171757	47.3	396697
reads/qc/BR18H11.fastq.gz	1467982	106634243	49.5	444676
reads/qc/BR18H10.fastq.gz	1565254	118301544	48.0	421485
reads/qc/BR19A06.fastq.gz	1885470	127339275	53.4	715319
reads/qc/BR18E10.fastq.gz	3588242	269149873	48.1	600829
reads/qc/BR19A10.fastq.gz	1399884	103401970	52.8	451961
reads/qc/BR19C12.fastq.gz	264818	18994420	50.2	96986
reads/qc/BR19A09.fastq.gz	2090230	142446278	53.9	764110
reads/qc/BR19D01.fastq.gz	198494	15240897	51.9	55727
reads/qc/BR19A04.fastq.gz	2714782	185185541	53.0	1020859
reads/qc/BR19C02.fastq.gz	1539538	104892363	53.0	569030
reads/qc/BR19A07.fastq.gz	2229024	151886415	53.0	835267
reads/qc/BR19A08.fastq.gz	2343562	158915955	53.5	870295
reads/qc/BR19B12.fastq.gz	2096406	138565360	53.8	790701
reads/qc/BR19C03.fastq.gz	1251284	88021929	52.8	438945
reads/qc/BR19A11.fastq.gz	1877004	139073368	52.1	597980
